Country,Region,Date,Brand,Metric,Value,Grouping
SWE,all,2019-04-15,CoolInsurance,Impression,10.23,all
SWE,all,2019-04-22,AwesomeInsurance,Unaided Awareness,62.33,all
SWE,all,2019-04-22,CoolInsurance,Unaided Awareness,64.01,all
SWE,all,2019-04-22,AwesomeInsurance,Aided Awareness,81.97,all
SWE,all,2019-04-22,CoolInsurance,Aided Awareness,75.36,all
SWE,all,2019-04-22,AwesomeInsurance,Consideration,29.42,all
SWE,all,2019-04-22,BestInsurance,Consideration,28.13,all
SWE,all,2019-04-22,CoolInsurance,Consideration,29.95,all
SWE,all,2019-04-22,AwesomeInsurance,Penetration,39.68,all
SWE,all,2019-04-22,BestInsurance,Penetration,32.61,all
SWE,all,2019-04-22,CoolInsurance,Penetration,32.43,all
SWE,all,2019-04-22,AwesomeInsurance,Purchase Intent,17.28,all
SWE,all,2019-04-22,AwesomeInsurance,Buzz,36.27,all
SWE,all,2019-04-22,AwesomeInsurance,Wom,25.45,all
SWE,all,2019-04-22,AwesomeInsurance,Recommendation,45.56,all
SWE,all,2019-04-22,AwesomeInsurance,Satisfaction,10.52,all
SWE,all,2019-04-22,CoolInsurance,Satisfaction,11.37,all
SWE,all,2019-04-22,AwesomeInsurance,Likability,34.39,all
SWE,all,2019-04-22,AwesomeInsurance,Quality,82.69,all
SWE,all,2019-04-22,CoolInsurance,Quality,83.55,all
SWE,all,2019-04-22,AwesomeInsurance,Impression,12.71,all
SWE,all,2019-04-22,CoolInsurance,Impression,12.59,all
SWE,all,2019-04-29,AwesomeInsurance,Unaided Awareness,52.83,all
SWE,all,2019-04-29,CoolInsurance,Unaided Awareness,61.83,all
SWE,all,2019-04-29,AwesomeInsurance,Aided Awareness,85.28,all
SWE,all,2019-04-29,CoolInsurance,Aided Awareness,79.14,all
SWE,all,2019-04-29,AwesomeInsurance,Consideration,27.58,all
SWE,all,2019-04-29,BestInsurance,Consideration,27.01,all
SWE,all,2019-04-29,CoolInsurance,Consideration,30.69,all
SWE,all,2019-04-29,AwesomeInsurance,Penetration,37.52,all
SWE,all,2019-04-29,BestInsurance,Penetration,30.65,all
SWE,all,2019-04-29,CoolInsurance,Penetration,39.78,all
SWE,all,2019-04-29,AwesomeInsurance,Purchase Intent,18.39,all
SWE,all,2019-04-29,AwesomeInsurance,Buzz,31.61,all
SWE,all,2019-04-29,AwesomeInsurance,Wom,25.13,all
SWE,all,2019-04-29,AwesomeInsurance,Recommendation,45.94,all
SWE,all,2019-04-29,AwesomeInsurance,Satisfaction,12.44,all
SWE,all,2019-04-29,CoolInsurance,Satisfaction,10.9,all
SWE,all,2019-04-29,AwesomeInsurance,Likability,30.22,all
SWE,all,2019-04-29,AwesomeInsurance,Quality,72.83,all
SWE,all,2019-04-29,CoolInsurance,Quality,74.68,all
SWE,all,2019-04-29,AwesomeInsurance,Impression,10.73,all
SWE,all,2019-04-29,CoolInsurance,Impression,10.85,all
SWE,all,2019-05-06,AwesomeInsurance,Unaided Awareness,54.88,all
SWE,all,2019-05-06,CoolInsurance,Unaided Awareness,57.53,all
SWE,all,2019-05-06,AwesomeInsurance,Aided Awareness,80.86,all
SWE,all,2019-05-06,CoolInsurance,Aided Awareness,83.35,all
SWE,all,2019-05-06,AwesomeInsurance,Consideration,27.97,all
SWE,all,2019-05-06,BestInsurance,Consideration,31.83,all
SWE,all,2019-05-06,CoolInsurance,Consideration,30.9,all
SWE,all,2019-05-06,AwesomeInsurance,Penetration,39.31,all
SWE,all,2019-05-06,BestInsurance,Penetration,38.2,all
SWE,all,2019-05-06,CoolInsurance,Penetration,35.56,all
SWE,all,2019-05-06,AwesomeInsurance,Purchase Intent,19.53,all
SWE,all,2019-05-06,AwesomeInsurance,Buzz,37.89,all
SWE,all,2019-05-06,AwesomeInsurance,Wom,23.31,all
SWE,all,2019-05-06,AwesomeInsurance,Recommendation,46.53,all
SWE,all,2019-05-06,AwesomeInsurance,Satisfaction,12.62,all
SWE,all,2019-05-06,CoolInsurance,Satisfaction,11.23,all
SWE,all,2019-05-06,AwesomeInsurance,Likability,36.13,all
SWE,all,2019-05-06,AwesomeInsurance,Quality,83.26,all
SWE,all,2019-05-06,CoolInsurance,Quality,76.79,all
SWE,all,2019-05-06,AwesomeInsurance,Impression,12.66,all
SWE,all,2019-05-06,CoolInsurance,Impression,13.02,all
SWE,all,2019-05-13,AwesomeInsurance,Unaided Awareness,63.12,all
SWE,all,2019-05-13,CoolInsurance,Unaided Awareness,56.02,all
SWE,all,2019-05-13,AwesomeInsurance,Aided Awareness,86.52,all
SWE,all,2019-05-13,CoolInsurance,Aided Awareness,83.11,all
SWE,all,2019-05-13,AwesomeInsurance,Consideration,25.77,all
SWE,all,2019-05-13,BestInsurance,Consideration,32.98,all
SWE,all,2019-05-13,CoolInsurance,Consideration,26.94,all
SWE,all,2019-05-13,AwesomeInsurance,Penetration,37.0,all
SWE,all,2019-05-13,BestInsurance,Penetration,32.49,all
SWE,all,2019-05-13,CoolInsurance,Penetration,39.98,all
SWE,all,2019-05-13,AwesomeInsurance,Purchase Intent,17.37,all
SWE,all,2019-05-13,AwesomeInsurance,Buzz,35.54,all
SWE,all,2019-05-13,AwesomeInsurance,Wom,26.24,all
SWE,all,2019-05-13,AwesomeInsurance,Recommendation,40.83,all
SWE,all,2019-05-13,AwesomeInsurance,Satisfaction,12.94,all
SWE,all,2019-05-13,CoolInsurance,Satisfaction,12.67,all
SWE,all,2019-05-13,AwesomeInsurance,Likability,39.09,all
SWE,all,2019-05-13,AwesomeInsurance,Quality,86.4,all
SWE,all,2019-05-13,CoolInsurance,Quality,88.51,all
SWE,all,2019-05-13,AwesomeInsurance,Impression,11.65,all
SWE,all,2019-05-13,CoolInsurance,Impression,12.27,all
SWE,all,2019-05-20,AwesomeInsurance,Unaided Awareness,51.26,all
SWE,all,2019-05-20,CoolInsurance,Unaided Awareness,66.26,all
SWE,all,2019-05-20,AwesomeInsurance,Aided Awareness,79.85,all
SWE,all,2019-05-20,CoolInsurance,Aided Awareness,79.77,all
SWE,all,2019-05-20,AwesomeInsurance,Consideration,27.99,all
SWE,all,2019-05-20,BestInsurance,Consideration,26.26,all
SWE,all,2019-05-20,CoolInsurance,Consideration,27.6,all
SWE,all,2019-05-20,AwesomeInsurance,Penetration,36.85,all
SWE,all,2019-05-20,BestInsurance,Penetration,37.68,all
SWE,all,2019-05-20,CoolInsurance,Penetration,32.29,all
SWE,all,2019-05-20,AwesomeInsurance,Purchase Intent,20.85,all
SWE,all,2019-05-20,AwesomeInsurance,Buzz,32.28,all
SWE,all,2019-05-20,AwesomeInsurance,Wom,21.03,all
SWE,all,2019-05-20,AwesomeInsurance,Recommendation,46.08,all
SWE,all,2019-05-20,AwesomeInsurance,Satisfaction,13.03,all
SWE,all,2019-05-20,CoolInsurance,Satisfaction,10.81,all
SWE,all,2019-05-20,AwesomeInsurance,Likability,38.62,all
SWE,all,2019-05-20,AwesomeInsurance,Quality,82.0,all
SWE,all,2019-05-20,CoolInsurance,Quality,75.99,all
SWE,all,2019-05-20,AwesomeInsurance,Impression,12.24,all
SWE,all,2019-05-20,CoolInsurance,Impression,12.29,all
SWE,all,2019-05-27,AwesomeInsurance,Unaided Awareness,52.21,all
SWE,all,2019-05-27,CoolInsurance,Unaided Awareness,63.1,all
SWE,all,2019-05-27,AwesomeInsurance,Aided Awareness,91.19,all
SWE,all,2019-05-27,CoolInsurance,Aided Awareness,81.8,all
SWE,all,2019-05-27,AwesomeInsurance,Consideration,29.03,all
SWE,all,2019-05-27,BestInsurance,Consideration,30.28,all
SWE,all,2019-05-27,CoolInsurance,Consideration,27.81,all
SWE,all,2019-05-27,AwesomeInsurance,Penetration,38.66,all
SWE,all,2019-05-27,BestInsurance,Penetration,31.44,all
SWE,all,2019-05-27,CoolInsurance,Penetration,34.62,all
SWE,all,2019-05-27,AwesomeInsurance,Purchase Intent,19.01,all
SWE,all,2019-05-27,AwesomeInsurance,Buzz,37.62,all
SWE,all,2019-05-27,AwesomeInsurance,Wom,25.79,all
SWE,all,2019-05-27,AwesomeInsurance,Recommendation,50.64,all
SWE,all,2019-05-27,AwesomeInsurance,Satisfaction,13.32,all
SWE,all,2019-05-27,CoolInsurance,Satisfaction,10.67,all
SWE,all,2019-05-27,AwesomeInsurance,Likability,37.85,all
SWE,all,2019-05-27,AwesomeInsurance,Quality,92.18,all
SWE,all,2019-05-27,CoolInsurance,Quality,93.26,all
SWE,all,2019-05-27,AwesomeInsurance,Impression,10.86,all
SWE,all,2019-05-27,CoolInsurance,Impression,11.13,all
SWE,all,2019-06-03,AwesomeInsurance,Unaided Awareness,62.23,all
SWE,all,2019-06-03,CoolInsurance,Unaided Awareness,56.76,all
SWE,all,2019-06-03,AwesomeInsurance,Aided Awareness,71.58,all
SWE,all,2019-06-03,CoolInsurance,Aided Awareness,77.76,all
SWE,all,2019-06-03,AwesomeInsurance,Consideration,29.43,all
SWE,all,2019-06-03,BestInsurance,Consideration,25.13,all
SWE,all,2019-06-03,CoolInsurance,Consideration,30.42,all
SWE,all,2019-06-03,AwesomeInsurance,Penetration,34.33,all
SWE,all,2019-06-03,BestInsurance,Penetration,30.98,all
SWE,all,2019-06-03,CoolInsurance,Penetration,30.13,all
SWE,all,2019-06-03,AwesomeInsurance,Purchase Intent,20.64,all
SWE,all,2019-06-03,AwesomeInsurance,Buzz,33.47,all
SWE,all,2019-06-03,AwesomeInsurance,Wom,20.32,all
SWE,all,2019-06-03,AwesomeInsurance,Recommendation,51.65,all
SWE,all,2019-06-03,AwesomeInsurance,Satisfaction,11.23,all
SWE,all,2019-06-03,CoolInsurance,Satisfaction,12.44,all
SWE,all,2019-06-03,AwesomeInsurance,Likability,32.42,all
SWE,all,2019-06-03,AwesomeInsurance,Quality,79.07,all
SWE,all,2019-06-03,CoolInsurance,Quality,74.93,all
SWE,all,2019-06-03,AwesomeInsurance,Impression,12.89,all
SWE,all,2019-06-03,CoolInsurance,Impression,10.6,all
SWE,all,2019-06-10,AwesomeInsurance,Unaided Awareness,54.23,all
SWE,all,2019-06-10,CoolInsurance,Unaided Awareness,60.4,all
SWE,all,2019-06-10,AwesomeInsurance,Aided Awareness,83.32,all
SWE,all,2019-06-10,CoolInsurance,Aided Awareness,86.32,all
SWE,all,2019-06-10,AwesomeInsurance,Consideration,29.36,all
SWE,all,2019-06-10,BestInsurance,Consideration,26.0,all
SWE,all,2019-06-10,CoolInsurance,Consideration,31.47,all
SWE,all,2019-06-10,AwesomeInsurance,Penetration,31.08,all
SWE,all,2019-06-10,BestInsurance,Penetration,38.23,all
SWE,all,2019-06-10,CoolInsurance,Penetration,37.57,all
SWE,all,2019-06-10,AwesomeInsurance,Purchase Intent,20.93,all
SWE,all,2019-06-10,AwesomeInsurance,Buzz,33.57,all
SWE,all,2019-06-10,AwesomeInsurance,Wom,26.25,all
SWE,all,2019-06-10,AwesomeInsurance,Recommendation,43.5,all
SWE,all,2019-06-10,AwesomeInsurance,Satisfaction,11.31,all
SWE,all,2019-06-10,CoolInsurance,Satisfaction,10.06,all
SWE,all,2019-06-10,AwesomeInsurance,Likability,36.04,all
SWE,all,2019-06-10,AwesomeInsurance,Quality,84.21,all
SWE,all,2019-06-10,CoolInsurance,Quality,84.58,all
SWE,all,2019-06-10,AwesomeInsurance,Impression,12.0,all
SWE,all,2019-06-10,CoolInsurance,Impression,12.77,all
SWE,all,2019-06-17,AwesomeInsurance,Unaided Awareness,57.1,all
SWE,all,2019-06-17,CoolInsurance,Unaided Awareness,61.31,all
SWE,all,2019-06-17,AwesomeInsurance,Aided Awareness,86.23,all
SWE,all,2019-06-17,CoolInsurance,Aided Awareness,78.29,all
SWE,all,2019-06-17,AwesomeInsurance,Consideration,26.18,all
SWE,all,2019-06-17,BestInsurance,Consideration,32.63,all
SWE,all,2019-06-17,CoolInsurance,Consideration,28.67,all
SWE,all,2019-06-17,AwesomeInsurance,Penetration,33.8,all
SWE,all,2019-06-17,BestInsurance,Penetration,34.65,all
SWE,all,2019-06-17,CoolInsurance,Penetration,37.49,all
SWE,all,2019-06-17,AwesomeInsurance,Purchase Intent,20.47,all
SWE,all,2019-06-17,AwesomeInsurance,Buzz,31.66,all
SWE,all,2019-06-17,AwesomeInsurance,Wom,22.67,all
SWE,all,2019-06-17,AwesomeInsurance,Recommendation,46.88,all
SWE,all,2019-06-17,AwesomeInsurance,Satisfaction,11.27,all
SWE,all,2019-06-17,CoolInsurance,Satisfaction,11.66,all
SWE,all,2019-06-17,AwesomeInsurance,Likability,36.57,all
SWE,all,2019-06-17,AwesomeInsurance,Quality,79.86,all
SWE,all,2019-06-17,CoolInsurance,Quality,80.86,all
SWE,all,2019-06-17,AwesomeInsurance,Impression,11.55,all
SWE,all,2019-06-17,CoolInsurance,Impression,11.8,all
SWE,all,2019-06-24,AwesomeInsurance,Unaided Awareness,66.0,all
SWE,all,2019-06-24,CoolInsurance,Unaided Awareness,59.46,all
SWE,all,2019-06-24,AwesomeInsurance,Aided Awareness,75.62,all
SWE,all,2019-06-24,CoolInsurance,Aided Awareness,72.58,all
SWE,all,2019-06-24,AwesomeInsurance,Consideration,31.41,all
SWE,all,2019-06-24,BestInsurance,Consideration,30.5,all
SWE,all,2019-06-24,CoolInsurance,Consideration,25.56,all
SWE,all,2019-06-24,AwesomeInsurance,Penetration,36.97,all
SWE,all,2019-06-24,BestInsurance,Penetration,35.39,all
SWE,all,2019-06-24,CoolInsurance,Penetration,39.0,all
SWE,all,2019-06-24,AwesomeInsurance,Purchase Intent,20.14,all
SWE,all,2019-06-24,AwesomeInsurance,Buzz,32.11,all
SWE,all,2019-06-24,AwesomeInsurance,Wom,22.11,all
SWE,all,2019-06-24,AwesomeInsurance,Recommendation,43.98,all
SWE,all,2019-06-24,AwesomeInsurance,Satisfaction,12.36,all
SWE,all,2019-06-24,CoolInsurance,Satisfaction,12.19,all
SWE,all,2019-06-24,AwesomeInsurance,Likability,31.38,all
SWE,all,2019-06-24,AwesomeInsurance,Quality,76.72,all
SWE,all,2019-06-24,CoolInsurance,Quality,79.0,all
SWE,all,2019-06-24,AwesomeInsurance,Impression,13.02,all
SWE,all,2019-06-24,CoolInsurance,Impression,11.48,all
SWE,all,2019-07-01,AwesomeInsurance,Unaided Awareness,63.54,all
SWE,all,2019-07-01,CoolInsurance,Unaided Awareness,65.73,all
SWE,all,2019-07-01,AwesomeInsurance,Aided Awareness,88.64,all
SWE,all,2019-07-01,CoolInsurance,Aided Awareness,79.0,all
SWE,all,2019-07-01,AwesomeInsurance,Consideration,28.03,all
SWE,all,2019-07-01,BestInsurance,Consideration,26.03,all
SWE,all,2019-07-01,CoolInsurance,Consideration,33.33,all
SWE,all,2019-07-01,AwesomeInsurance,Penetration,33.87,all
SWE,all,2019-07-01,BestInsurance,Penetration,38.3,all
SWE,all,2019-07-01,CoolInsurance,Penetration,31.4,all
SWE,all,2019-07-01,AwesomeInsurance,Purchase Intent,18.59,all
SWE,all,2019-07-01,AwesomeInsurance,Buzz,35.49,all
SWE,all,2019-07-01,AwesomeInsurance,Wom,21.02,all
SWE,all,2019-07-01,AwesomeInsurance,Recommendation,51.76,all
SWE,all,2019-07-01,AwesomeInsurance,Satisfaction,12.7,all
SWE,all,2019-07-01,CoolInsurance,Satisfaction,12.12,all
SWE,all,2019-07-01,AwesomeInsurance,Likability,34.9,all
SWE,all,2019-07-01,AwesomeInsurance,Quality,73.52,all
SWE,all,2019-07-01,CoolInsurance,Quality,79.36,all
SWE,all,2019-07-01,AwesomeInsurance,Impression,12.06,all
SWE,all,2019-07-01,CoolInsurance,Impression,11.99,all
SWE,all,2019-07-08,AwesomeInsurance,Unaided Awareness,65.12,all
SWE,all,2019-07-08,CoolInsurance,Unaided Awareness,58.63,all
SWE,all,2019-07-08,AwesomeInsurance,Aided Awareness,88.26,all
SWE,all,2019-07-08,CoolInsurance,Aided Awareness,88.71,all
SWE,all,2019-07-08,AwesomeInsurance,Consideration,31.6,all
SWE,all,2019-07-08,BestInsurance,Consideration,29.34,all
SWE,all,2019-07-08,CoolInsurance,Consideration,25.94,all
SWE,all,2019-07-08,AwesomeInsurance,Penetration,31.42,all
SWE,all,2019-07-08,BestInsurance,Penetration,35.3,all
SWE,all,2019-07-08,CoolInsurance,Penetration,32.69,all
SWE,all,2019-07-08,AwesomeInsurance,Purchase Intent,22.03,all
SWE,all,2019-07-08,AwesomeInsurance,Buzz,39.65,all
SWE,all,2019-07-08,AwesomeInsurance,Wom,26.44,all
SWE,all,2019-07-08,AwesomeInsurance,Recommendation,49.13,all
SWE,all,2019-07-08,AwesomeInsurance,Satisfaction,13.02,all
SWE,all,2019-07-08,CoolInsurance,Satisfaction,10.54,all
SWE,all,2019-07-08,AwesomeInsurance,Likability,38.94,all
SWE,all,2019-07-08,AwesomeInsurance,Quality,74.05,all
SWE,all,2019-07-08,CoolInsurance,Quality,80.8,all
SWE,all,2019-07-08,AwesomeInsurance,Impression,10.55,all
SWE,all,2019-07-08,CoolInsurance,Impression,10.1,all
SWE,all,2019-07-15,AwesomeInsurance,Unaided Awareness,61.86,all
SWE,all,2019-07-15,CoolInsurance,Unaided Awareness,63.81,all
SWE,all,2019-07-15,AwesomeInsurance,Aided Awareness,75.67,all
SWE,all,2019-07-15,CoolInsurance,Aided Awareness,85.32,all
SWE,all,2019-07-15,AwesomeInsurance,Consideration,30.19,all
SWE,all,2019-07-15,BestInsurance,Consideration,26.82,all
SWE,all,2019-07-15,CoolInsurance,Consideration,27.22,all
SWE,all,2019-07-15,AwesomeInsurance,Penetration,33.4,all
SWE,all,2019-07-15,BestInsurance,Penetration,34.62,all
SWE,all,2019-07-15,CoolInsurance,Penetration,31.52,all
SWE,all,2019-07-15,AwesomeInsurance,Purchase Intent,18.89,all
SWE,all,2019-07-15,AwesomeInsurance,Buzz,32.08,all
SWE,all,2019-07-15,AwesomeInsurance,Wom,23.46,all
SWE,all,2019-07-15,AwesomeInsurance,Recommendation,51.75,all
SWE,all,2019-07-15,AwesomeInsurance,Satisfaction,11.65,all
SWE,all,2019-07-15,CoolInsurance,Satisfaction,13.2,all
SWE,all,2019-07-15,AwesomeInsurance,Likability,36.13,all
SWE,all,2019-07-15,AwesomeInsurance,Quality,91.65,all
SWE,all,2019-07-15,CoolInsurance,Quality,72.2,all
SWE,all,2019-07-15,AwesomeInsurance,Impression,11.62,all
SWE,all,2019-07-15,CoolInsurance,Impression,11.13,all
SWE,all,2019-07-22,AwesomeInsurance,Unaided Awareness,65.27,all
SWE,all,2019-07-22,CoolInsurance,Unaided Awareness,62.02,all
SWE,all,2019-07-22,AwesomeInsurance,Aided Awareness,89.76,all
SWE,all,2019-07-22,CoolInsurance,Aided Awareness,82.65,all
SWE,all,2019-07-22,AwesomeInsurance,Consideration,26.18,all
SWE,all,2019-07-22,BestInsurance,Consideration,32.82,all
SWE,all,2019-07-22,CoolInsurance,Consideration,25.92,all
SWE,all,2019-07-22,AwesomeInsurance,Penetration,36.82,all
SWE,all,2019-07-22,BestInsurance,Penetration,38.79,all
SWE,all,2019-07-22,CoolInsurance,Penetration,37.13,all
SWE,all,2019-07-22,AwesomeInsurance,Purchase Intent,16.83,all
SWE,all,2019-07-22,AwesomeInsurance,Buzz,34.21,all
SWE,all,2019-07-22,AwesomeInsurance,Wom,25.68,all
SWE,all,2019-07-22,AwesomeInsurance,Recommendation,47.76,all
SWE,all,2019-07-22,AwesomeInsurance,Satisfaction,13.24,all
SWE,all,2019-07-22,CoolInsurance,Satisfaction,11.99,all
SWE,all,2019-07-22,AwesomeInsurance,Likability,33.47,all
SWE,all,2019-07-22,AwesomeInsurance,Quality,77.33,all
SWE,all,2019-07-22,CoolInsurance,Quality,87.15,all
SWE,all,2019-07-22,AwesomeInsurance,Impression,12.38,all
SWE,all,2019-07-22,CoolInsurance,Impression,12.92,all
SWE,all,2019-07-29,AwesomeInsurance,Unaided Awareness,65.27,all
SWE,all,2019-07-29,CoolInsurance,Unaided Awareness,65.48,all
SWE,all,2019-07-29,AwesomeInsurance,Aided Awareness,74.67,all
SWE,all,2019-07-29,CoolInsurance,Aided Awareness,89.26,all
SWE,all,2019-07-29,AwesomeInsurance,Consideration,26.73,all
SWE,all,2019-07-29,BestInsurance,Consideration,31.83,all
SWE,all,2019-07-29,CoolInsurance,Consideration,29.5,all
SWE,all,2019-07-29,AwesomeInsurance,Penetration,33.24,all
SWE,all,2019-07-29,BestInsurance,Penetration,31.54,all
SWE,all,2019-07-29,CoolInsurance,Penetration,35.25,all
SWE,all,2019-07-29,AwesomeInsurance,Purchase Intent,17.47,all
SWE,all,2019-07-29,AwesomeInsurance,Buzz,33.8,all
SWE,all,2019-07-29,AwesomeInsurance,Wom,26.51,all
SWE,all,2019-07-29,AwesomeInsurance,Recommendation,49.68,all
SWE,all,2019-07-29,AwesomeInsurance,Satisfaction,13.21,all
SWE,all,2019-07-29,CoolInsurance,Satisfaction,11.62,all
SWE,all,2019-07-29,AwesomeInsurance,Likability,35.32,all
SWE,all,2019-07-29,AwesomeInsurance,Quality,79.59,all
SWE,all,2019-07-29,CoolInsurance,Quality,86.41,all
SWE,all,2019-07-29,AwesomeInsurance,Impression,10.44,all
SWE,all,2019-07-29,CoolInsurance,Impression,10.63,all
SWE,all,2019-08-05,AwesomeInsurance,Unaided Awareness,65.75,all
SWE,all,2019-08-05,CoolInsurance,Unaided Awareness,63.71,all
SWE,all,2019-08-05,AwesomeInsurance,Aided Awareness,85.97,all
SWE,all,2019-08-05,CoolInsurance,Aided Awareness,86.8,all
SWE,all,2019-08-05,AwesomeInsurance,Consideration,33.24,all
SWE,all,2019-08-05,BestInsurance,Consideration,29.94,all
SWE,all,2019-08-05,CoolInsurance,Consideration,31.05,all
SWE,all,2019-08-05,AwesomeInsurance,Penetration,36.8,all
SWE,all,2019-08-05,BestInsurance,Penetration,39.67,all
SWE,all,2019-08-05,CoolInsurance,Penetration,34.69,all
SWE,all,2019-08-05,AwesomeInsurance,Purchase Intent,22.02,all
SWE,all,2019-08-05,AwesomeInsurance,Buzz,37.67,all
SWE,all,2019-08-05,AwesomeInsurance,Wom,24.59,all
SWE,all,2019-08-05,AwesomeInsurance,Recommendation,52.66,all
SWE,all,2019-08-05,AwesomeInsurance,Satisfaction,12.95,all
SWE,all,2019-08-05,CoolInsurance,Satisfaction,10.85,all
SWE,all,2019-08-05,AwesomeInsurance,Likability,38.48,all
SWE,all,2019-08-05,AwesomeInsurance,Quality,92.8,all
SWE,all,2019-08-05,CoolInsurance,Quality,78.29,all
SWE,all,2019-08-05,AwesomeInsurance,Impression,10.05,all
SWE,all,2019-08-05,CoolInsurance,Impression,11.0,all
SWE,all,2019-08-12,AwesomeInsurance,Unaided Awareness,50.11,all
SWE,all,2019-08-12,CoolInsurance,Unaided Awareness,50.47,all
SWE,all,2019-08-12,AwesomeInsurance,Aided Awareness,76.3,all
SWE,all,2019-08-12,CoolInsurance,Aided Awareness,75.74,all
SWE,all,2019-08-12,AwesomeInsurance,Consideration,26.04,all
SWE,all,2019-08-12,BestInsurance,Consideration,30.65,all
SWE,all,2019-08-12,CoolInsurance,Consideration,25.57,all
SWE,all,2019-08-12,AwesomeInsurance,Penetration,39.68,all
SWE,all,2019-08-12,BestInsurance,Penetration,30.89,all
SWE,all,2019-08-12,CoolInsurance,Penetration,34.42,all
SWE,all,2019-08-12,AwesomeInsurance,Purchase Intent,18.94,all
SWE,all,2019-08-12,AwesomeInsurance,Buzz,33.72,all
SWE,all,2019-08-12,AwesomeInsurance,Wom,22.15,all
SWE,all,2019-08-12,AwesomeInsurance,Recommendation,47.03,all
SWE,all,2019-08-12,AwesomeInsurance,Satisfaction,13.27,all
SWE,all,2019-08-12,CoolInsurance,Satisfaction,11.63,all
SWE,all,2019-08-12,AwesomeInsurance,Likability,38.48,all
SWE,all,2019-08-12,AwesomeInsurance,Quality,85.29,all
SWE,all,2019-08-12,CoolInsurance,Quality,71.07,all
SWE,all,2019-08-12,AwesomeInsurance,Impression,11.36,all
SWE,all,2019-08-12,CoolInsurance,Impression,11.72,all
SWE,all,2019-08-19,AwesomeInsurance,Unaided Awareness,59.13,all
SWE,all,2019-08-19,CoolInsurance,Unaided Awareness,53.67,all
SWE,all,2019-08-19,AwesomeInsurance,Aided Awareness,70.13,all
SWE,all,2019-08-19,CoolInsurance,Aided Awareness,84.95,all
SWE,all,2019-08-19,AwesomeInsurance,Consideration,27.96,all
SWE,all,2019-08-19,BestInsurance,Consideration,28.94,all
SWE,all,2019-08-19,CoolInsurance,Consideration,27.88,all
SWE,all,2019-08-19,AwesomeInsurance,Penetration,30.54,all
SWE,all,2019-08-19,BestInsurance,Penetration,38.6,all
SWE,all,2019-08-19,CoolInsurance,Penetration,31.98,all
SWE,all,2019-08-19,AwesomeInsurance,Purchase Intent,18.76,all
SWE,all,2019-08-19,AwesomeInsurance,Buzz,33.69,all
SWE,all,2019-08-19,AwesomeInsurance,Wom,24.03,all
SWE,all,2019-08-19,AwesomeInsurance,Recommendation,47.51,all
SWE,all,2019-08-19,AwesomeInsurance,Satisfaction,12.73,all
SWE,all,2019-08-19,CoolInsurance,Satisfaction,11.8,all
SWE,all,2019-08-19,AwesomeInsurance,Likability,31.57,all
SWE,all,2019-08-19,AwesomeInsurance,Quality,91.94,all
